,match_date,competition_name,competition_category,player_name,opponent_name,winner_flag,aces,breakpoints_won,double_faults,first_serve_points_won,first_serve_successful,games_won,max_games_in_a_row,max_points_in_a_row,points_won,points_spread,second_serve_points_won,second_serve_successful,service_games_won,service_points_lost,service_points_won,tiebreaks_won,total_breakpoints,first_serve_win_perc,second_serve_win_perc,breakpoint_conversion_perc,Month
120,2026-01-03,"WTA Auckland, New Zealand Women Singles",WTA,"Knutson, Gabriela","Chwalinska, Maja",1,3,4,7,29,40,12,6,6,76,14,18,33,8,33,47,0,8,72.5,45.0,50.0,January 2026
121,2026-01-03,"WTA Auckland, New Zealand Women Singles",WTA,"Chwalinska, Maja","Knutson, Gabriela",0,2,1,1,23,41,5,2,5,62,-14,6,16,4,29,29,0,14,56.09756097560975,35.294117647058826,7.142857142857142,January 2026
122,2026-01-03,"WTA Auckland, New Zealand Women Singles",WTA,"Erjavec, Veronika","Costoulas, Sofia",0,1,2,0,54,94,12,3,6,90,-9,0,0,10,40,54,0,5,57.4468085106383,,40.0,January 2026
123,2026-01-03,"WTA Auckland, New Zealand Women Singles",WTA,"Costoulas, Sofia","Erjavec, Veronika",1,7,4,3,59,95,16,4,5,99,9,0,0,12,36,59,0,11,62.10526315789474,0.0,36.36363636363637,January 2026
124,2026-01-03,"WTA Auckland, New Zealand Women Singles",WTA,"Kraus, Sinja","Mladenovic, Kristina",1,3,6,4,26,39,14,4,7,82,13,17,28,8,28,43,0,17,66.66666666666667,53.125,35.294117647058826,January 2026
125,2026-01-03,"WTA Auckland, New Zealand Women Singles",WTA,"Mladenovic, Kristina","Kraus, Sinja",0,2,4,7,33,53,10,2,5,69,-13,8,21,6,39,41,0,10,62.264150943396224,28.57142857142857,40.0,January 2026
126,2026-01-03,United Cup,United Cup,"Lys, Eva","Lamens, Suzan",1,0,6,6,30,46,12,4,5,73,18,7,12,6,27,37,0,13,65.21739130434783,38.88888888888889,46.15384615384615,January 2026
127,2026-01-03,United Cup,United Cup,"Lamens, Suzan","Lys, Eva",0,1,2,5,18,37,4,1,5,55,-18,10,22,2,36,28,0,7,48.648648648648646,37.03703703703704,28.57142857142857,January 2026
128,2026-01-03,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Stoiana, Mary","Rame, Alice",1,0,4,1,67,113,17,3,7,111,6,3,5,12,49,70,1,6,59.29203539823009,50.0,66.66666666666666,January 2026
129,2026-01-03,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Rame, Alice","Stoiana, Mary",0,0,4,0,54,93,15,3,7,105,-6,2,4,11,41,56,0,11,58.064516129032256,50.0,36.36363636363637,January 2026
130,2026-01-03,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Hontama, Mai","Leonard, Manon",1,2,6,6,35,58,13,5,7,78,-1,11,22,7,40,46,0,10,60.3448275862069,39.285714285714285,60.0,January 2026
131,2026-01-03,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Leonard, Manon","Hontama, Mai",0,4,6,2,27,45,12,6,8,79,1,12,24,6,32,39,0,14,60.0,46.15384615384615,42.857142857142854,January 2026
132,2026-01-03,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Shymanovich, Iryna","Liang, En-Shuo",0,3,5,5,45,82,10,3,6,103,-13,11,31,5,62,56,0,16,54.8780487804878,30.555555555555557,31.25,January 2026
133,2026-01-03,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Liang, En-Shuo","Shymanovich, Iryna",1,6,8,4,48,77,16,5,9,116,13,6,20,8,47,54,0,18,62.33766233766234,25.0,44.44444444444444,January 2026
134,2026-01-03,"WTA Auckland, New Zealand Women Singles",WTA,"Quevedo, Kaitlin","Ku, Yeon Woo",1,9,4,0,36,56,13,4,8,80,3,13,25,9,32,49,0,8,64.28571428571429,52.0,50.0,January 2026
135,2026-01-03,"WTA Auckland, New Zealand Women Singles",WTA,"Ku, Yeon Woo","Quevedo, Kaitlin",0,0,3,3,35,56,11,5,5,77,-3,10,17,8,31,45,0,9,62.5,50.0,33.33333333333333,January 2026
136,2026-01-04,"WTA Auckland, New Zealand Women Singles",WTA,"Semenistaja, Darja","Osuigwe, Whitney",0,4,5,3,45,82,13,3,8,88,-4,0,0,8,37,45,0,13,54.8780487804878,0.0,38.46153846153847,January 2026
137,2026-01-04,"WTA Auckland, New Zealand Women Singles",WTA,"Osuigwe, Whitney","Semenistaja, Darja",1,1,6,3,55,98,15,4,6,92,4,0,0,9,43,55,0,8,56.12244897959184,0.0,75.0,January 2026
138,2026-01-04,"WTA Auckland, New Zealand Women Singles",WTA,"Starodubtseva, Yuliia","Tagger, Lilli",1,1,5,1,24,29,12,7,8,59,25,8,15,7,13,32,0,9,82.75862068965517,50.0,55.55555555555556,January 2026
139,2026-01-04,"WTA Auckland, New Zealand Women Singles",WTA,"Tagger, Lilli","Starodubtseva, Yuliia",0,2,0,0,14,28,2,1,4,34,-25,7,20,2,27,21,0,4,50.0,35.0,0.0,January 2026
140,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Sweeny, Dane","O'Connell, Christopher",1,5,7,2,44,72,18,4,7,109,11,17,36,11,49,61,0,10,61.111111111111114,44.73684210526316,70.0,January 2026
141,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"O'Connell, Christopher","Sweeny, Dane",0,7,5,3,40,65,14,3,7,98,-11,9,29,6,48,49,1,7,61.53846153846154,28.125,71.42857142857143,January 2026
142,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Jacquemot, Elsa","Tomljanovic, Ajla",0,5,1,6,15,27,4,2,4,36,-23,7,17,3,28,22,0,2,55.55555555555556,30.434782608695656,50.0,January 2026
143,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Tomljanovic, Ajla","Jacquemot, Elsa",1,3,5,4,23,30,12,5,7,59,23,8,11,7,14,31,0,7,76.66666666666667,53.333333333333336,71.42857142857143,January 2026
144,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Arango, Emiliana","Kessler, McCartney",0,0,2,3,9,44,4,3,4,54,-21,9,23,2,26,18,0,4,20.454545454545453,34.61538461538461,50.0,January 2026
145,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Kessler, McCartney","Arango, Emiliana",1,1,6,2,8,39,12,10,9,75,21,12,18,6,10,20,0,15,20.512820512820515,60.0,40.0,January 2026
146,2026-01-04,United Cup,United Cup,"Zverev, Alexander","Griekspoor, Tallon",1,15,4,0,32,36,13,8,13,59,27,6,12,9,10,38,0,4,88.88888888888889,50.0,100.0,January 2026
147,2026-01-04,United Cup,United Cup,"Griekspoor, Tallon","Zverev, Alexander",0,3,0,3,19,30,5,1,4,32,-27,3,10,5,21,22,0,2,63.333333333333336,23.076923076923077,0.0,January 2026
148,2026-01-04,United Cup,United Cup,"Harris, Billy","Mochizuki, Shintaro",1,4,3,3,30,41,13,3,7,75,12,16,26,9,24,46,1,4,73.17073170731707,55.172413793103445,75.0,January 2026
149,2026-01-04,United Cup,United Cup,"Mochizuki, Shintaro","Harris, Billy",0,4,2,6,21,27,9,2,5,63,-12,18,35,7,29,39,0,6,77.77777777777777,43.90243902439025,33.33333333333333,January 2026
150,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Kasatkina, Daria","Potapova, Anastasia",0,4,4,14,35,50,15,4,6,101,-16,11,20,11,38,46,0,9,70.0,32.35294117647059,44.44444444444444,January 2026
151,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Potapova, Anastasia","Kasatkina, Daria",1,6,5,4,34,50,17,3,11,117,16,13,22,12,29,47,0,15,68.0,50.0,33.33333333333333,January 2026
152,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Sakatsume, Himeno","Lee, Carol Young Suh",1,4,4,1,28,40,13,4,7,61,12,10,15,9,17,38,0,7,70.0,62.5,57.14285714285714,January 2026
153,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Lee, Carol Young Suh","Sakatsume, Himeno",0,1,1,3,22,39,7,2,8,49,-12,10,15,6,23,32,0,1,56.41025641025641,55.55555555555556,100.0,January 2026
154,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Cirstea, Sorana","Pavlyuchenkova, Anastasia",1,7,2,3,22,25,12,6,7,55,22,6,10,8,10,28,0,2,88.0,46.15384615384615,100.0,January 2026
155,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Pavlyuchenkova, Anastasia","Cirstea, Sorana",0,2,0,2,17,23,4,1,3,33,-22,3,10,6,15,20,0,0,73.91304347826087,25.0,,January 2026
156,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Quinn, Ethan","Collignon, Raphael",0,10,0,2,29,45,8,1,4,52,-14,12,18,8,24,41,0,1,64.44444444444444,60.0,0.0,January 2026
157,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Collignon, Raphael","Quinn, Ethan",1,8,3,4,32,37,13,5,6,66,14,10,13,10,11,42,0,10,86.48648648648648,58.82352941176471,30.0,January 2026
158,2026-01-04,United Cup,United Cup,Zverev A / Siegemund L,Griekspoor T / Schuurs D,1,6,4,0,29,38,12,5,7,56,22,6,7,8,10,35,0,8,76.3157894736842,85.71428571428571,50.0,January 2026
159,2026-01-04,United Cup,United Cup,Griekspoor T / Schuurs D,Zverev A / Siegemund L,0,4,1,1,20,35,5,2,4,34,-22,4,9,4,21,24,0,3,57.142857142857146,40.0,33.33333333333333,January 2026
160,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Zidansek, Tamara","Nahimana, Sada",1,0,5,0,35,54,12,6,11,64,18,0,0,7,19,35,0,7,64.81481481481481,,71.42857142857143,January 2026
161,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Nahimana, Sada","Zidansek, Tamara",0,0,2,0,27,54,6,2,6,46,-18,0,2,4,29,27,0,5,50.0,0.0,40.0,January 2026
162,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Atmane, Terence","Duckworth, James",0,7,1,4,30,39,8,2,6,54,-20,7,21,5,27,37,0,2,76.92307692307692,28.000000000000004,50.0,January 2026
163,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Duckworth, James","Atmane, Terence",1,7,3,0,33,39,13,8,9,74,20,14,25,9,17,47,1,6,84.61538461538461,56.00000000000001,50.0,January 2026
164,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Kenin, Sofia","Ruse, Elena-Gabriela",1,1,6,6,26,45,16,5,9,93,-2,16,23,10,32,42,0,10,57.77777777777778,55.172413793103445,60.0,January 2026
165,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Ruse, Elena-Gabriela","Kenin, Sofia",0,10,4,4,31,48,13,3,8,95,2,12,26,9,35,43,0,8,64.58333333333333,40.0,50.0,January 2026
166,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Ymer, Elias","Djere, Laslo",0,3,1,0,38,52,10,3,6,73,-6,15,30,9,29,53,0,3,73.07692307692308,50.0,33.33333333333333,January 2026
167,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Djere, Laslo","Ymer, Elias",1,2,2,3,33,43,13,3,8,79,6,17,24,9,20,50,1,9,76.74418604651163,62.96296296296296,22.22222222222222,January 2026
168,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Zhou, Yi","Maestrelli, Francesco",1,4,4,0,29,39,12,7,8,58,22,7,12,8,15,36,0,7,74.35897435897436,58.333333333333336,57.14285714285714,January 2026
169,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Maestrelli, Francesco","Zhou, Yi",0,3,0,1,12,22,3,1,3,36,-22,9,20,3,22,21,0,6,54.54545454545455,42.857142857142854,0.0,January 2026
170,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Tabilo, Alejandro","Van Assche, Luca",1,9,7,2,47,65,16,3,8,101,7,8,31,8,43,55,1,13,72.3076923076923,24.242424242424242,53.84615384615385,January 2026
171,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Van Assche, Luca","Tabilo, Alejandro",0,6,7,9,40,62,15,3,6,94,-7,11,26,8,46,51,0,13,64.51612903225806,31.428571428571427,53.84615384615385,January 2026
172,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Alame, Renee","Bulgaru, Miriam Bianca",0,1,2,3,15,34,5,2,4,36,-21,4,7,3,25,19,0,4,44.11764705882353,40.0,50.0,January 2026
173,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Bulgaru, Miriam Bianca","Alame, Renee",1,3,5,1,26,34,12,4,10,57,21,6,15,7,17,32,0,6,76.47058823529412,37.5,83.33333333333334,January 2026
174,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Majchrzak, Kamil","Halys, Quentin",0,9,2,0,44,54,16,5,10,101,16,21,34,13,23,65,0,5,81.48148148148148,61.76470588235294,40.0,January 2026
175,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Halys, Quentin","Majchrzak, Kamil",1,19,1,5,50,62,14,3,6,85,-16,12,31,12,36,62,1,5,80.64516129032258,33.33333333333333,20.0,January 2026
176,2026-01-04,United Cup,United Cup,"Swan, Katie","Osaka, Naomi",0,4,1,2,29,50,7,3,5,58,-22,15,31,6,39,44,0,3,58.0,45.45454545454545,33.33333333333333,January 2026
177,2026-01-04,United Cup,United Cup,"Osaka, Naomi","Swan, Katie",1,6,4,1,29,37,13,4,8,80,22,12,17,8,14,41,1,15,78.37837837837837,66.66666666666666,26.666666666666668,January 2026
178,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Guillen, Giselle Isabella","Pridankina, Elena",0,0,2,5,20,40,5,2,5,59,-17,11,22,3,36,31,0,10,50.0,40.74074074074074,20.0,January 2026
179,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Pridankina, Elena","Guillen, Giselle Isabella",1,3,6,11,33,47,12,5,8,76,17,7,11,6,28,40,0,13,70.2127659574468,31.818181818181817,46.15384615384615,January 2026
180,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Webb, Stefani","Shibahara, Ena",0,0,2,7,24,42,7,3,5,58,-22,12,16,5,33,36,0,6,57.142857142857146,52.17391304347826,33.33333333333333,January 2026
181,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Shibahara, Ena","Webb, Stefani",1,4,4,3,30,38,13,6,8,80,22,17,24,8,22,47,1,11,78.94736842105263,62.96296296296296,36.36363636363637,January 2026
182,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Iatcenko, Polina","Wei, Sijia",1,3,5,4,37,55,12,4,8,78,19,15,0,7,36,50,0,11,67.27272727272727,375.0,45.45454545454545,January 2026
183,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Wei, Sijia","Iatcenko, Polina",0,0,2,2,17,37,6,2,5,59,-19,6,0,4,28,23,0,15,45.945945945945944,300.0,13.333333333333334,January 2026
184,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Parrizas Diaz, Nuria","Kalieva, Elvina",0,1,1,6,22,43,5,3,3,51,-22,12,2,4,38,34,0,4,51.16279069767442,150.0,25.0,January 2026
185,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Kalieva, Elvina","Parrizas Diaz, Nuria",1,8,5,3,25,31,12,5,9,73,22,10,3,7,17,35,0,9,80.64516129032258,166.66666666666669,55.55555555555556,January 2026
186,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Garin, Cristian","Mmoh, Michael",0,10,2,3,29,39,14,3,5,82,-7,21,32,12,23,50,0,5,74.35897435897436,60.0,40.0,January 2026
187,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Mmoh, Michael","Garin, Cristian",1,9,3,7,48,62,16,3,9,89,7,18,29,12,32,66,0,3,77.41935483870968,50.0,100.0,January 2026
188,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Sachko, Vitaliy","Kypson, Patrick",0,8,1,3,23,36,5,1,5,54,-16,5,15,4,26,28,0,8,63.888888888888886,27.77777777777778,12.5,January 2026
189,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Kypson, Patrick","Sachko, Vitaliy",1,12,4,2,31,44,12,3,7,70,16,13,24,8,26,44,0,8,70.45454545454545,50.0,50.0,January 2026
190,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Cristian, Jaqueline","Bouzkova, Marie",0,0,2,3,19,31,7,2,4,48,-16,6,11,5,20,25,0,3,61.29032258064516,42.857142857142854,66.66666666666666,January 2026
191,2026-01-04,"WTA Brisbane, Australia Women Singles",WTA,"Bouzkova, Marie","Cristian, Jaqueline",1,6,5,1,22,30,12,3,7,64,16,7,11,7,13,29,0,11,73.33333333333333,58.333333333333336,45.45454545454545,January 2026
192,2026-01-04,United Cup,United Cup,"Mboko, Victoria","Zhu, Lin",1,9,6,4,37,51,14,8,7,76,18,5,12,8,25,42,0,11,72.54901960784314,31.25,54.54545454545454,January 2026
193,2026-01-04,United Cup,United Cup,"Zhu, Lin","Mboko, Victoria",0,0,3,1,26,51,8,4,6,58,-18,7,15,5,34,33,0,6,50.98039215686274,43.75,50.0,January 2026
194,2026-01-04,United Cup,United Cup,Skupski N / Nicholls O,Uchiyama Y / Hibino N,1,3,1,1,34,44,11,3,5,69,5,15,22,10,18,49,0,1,77.27272727272727,65.21739130434783,100.0,January 2026
195,2026-01-04,United Cup,United Cup,Uchiyama Y / Hibino N,Skupski N / Nicholls O,0,5,1,1,37,50,11,3,5,64,-5,9,15,10,20,46,0,3,74.0,56.25,33.33333333333333,January 2026
196,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Vukic, Aleksandar","Tiafoe, Frances",0,3,0,3,16,29,4,1,4,29,-27,6,14,4,24,22,0,0,55.172413793103445,35.294117647058826,,January 2026
197,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Tiafoe, Frances","Vukic, Aleksandar",1,3,4,0,23,29,12,3,7,56,27,9,10,6,7,32,0,6,79.3103448275862,90.0,66.66666666666666,January 2026
198,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Nava, Emilio","Thompson, Kai",1,5,4,1,26,33,12,5,8,62,24,10,14,8,12,36,0,7,78.78787878787878,66.66666666666666,57.14285714285714,January 2026
199,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Thompson, Kai","Nava, Emilio",0,2,1,4,19,34,5,1,3,38,-24,7,14,4,26,26,0,4,55.88235294117647,38.88888888888889,25.0,January 2026
200,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Struff, Jan-Lennard","Piros, Zsombor",1,7,3,0,37,50,14,3,13,87,16,13,23,7,23,50,1,7,74.0,56.52173913043478,42.857142857142854,January 2026
201,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Piros, Zsombor","Struff, Jan-Lennard",0,5,2,2,36,60,11,2,4,71,-16,12,24,5,37,48,0,3,60.0,46.15384615384615,66.66666666666666,January 2026
202,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Basavareddy, Nishesh","Bu, Yunchaokete",1,9,1,2,38,47,13,3,7,72,8,15,27,10,23,53,1,2,80.85106382978724,51.724137931034484,50.0,January 2026
203,2026-01-04,"ATP Hong Kong, Hong Kong Men Singles",ATP,"Bu, Yunchaokete","Basavareddy, Nishesh",0,10,0,2,27,36,9,2,5,64,-8,14,22,9,19,41,0,3,75.0,58.333333333333336,0.0,January 2026
204,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Kostovic, Teodora","Rosatello, Camilla",1,2,4,2,25,33,12,5,9,65,20,10,13,8,14,35,0,9,75.75757575757575,66.66666666666666,44.44444444444444,January 2026
205,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Rosatello, Camilla","Kostovic, Teodora",0,4,0,3,14,28,4,1,4,45,-20,17,25,4,30,31,0,4,50.0,60.71428571428571,0.0,January 2026
206,2026-01-04,United Cup,United Cup,"Auger-Aliassime, Felix","Zhang, Zhizhen",1,6,2,0,32,37,12,3,9,62,14,10,18,10,13,42,0,2,86.48648648648648,55.55555555555556,100.0,January 2026
207,2026-01-04,United Cup,United Cup,"Zhang, Zhizhen","Auger-Aliassime, Felix",0,2,0,2,23,34,8,1,4,48,-14,12,19,8,20,35,0,1,67.6470588235294,57.14285714285714,0.0,January 2026
208,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Ugo Carabelli, Camilo","Tien, Learner",0,2,1,2,30,40,9,2,8,57,-13,12,25,7,24,42,0,1,75.0,44.44444444444444,100.0,January 2026
209,2026-01-04,"ATP Brisbane, Australia Men Singles",ATP,"Tien, Learner","Ugo Carabelli, Camilo",1,1,2,2,30,39,13,3,9,70,13,16,20,9,15,46,1,7,76.92307692307692,72.72727272727273,28.57142857142857,January 2026
210,2026-01-04,United Cup,United Cup,"Paolini, Jasmine","Bencic, Belinda",0,4,3,3,28,56,7,2,7,67,-14,13,26,4,44,41,0,6,50.0,44.827586206896555,50.0,January 2026
211,2026-01-04,United Cup,United Cup,"Bencic, Belinda","Paolini, Jasmine",1,0,6,1,30,49,12,3,6,81,14,7,13,6,26,37,0,17,61.224489795918366,50.0,35.294117647058826,January 2026
212,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Gorgodze, Ekaterine","Janicijevic, Selena",1,1,5,0,28,43,12,5,5,72,13,6,2,7,22,34,0,17,65.11627906976744,300.0,29.411764705882355,January 2026
213,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Janicijevic, Selena","Gorgodze, Ekaterine",0,2,2,7,24,41,6,3,5,59,-13,13,6,4,38,37,0,2,58.53658536585366,100.0,100.0,January 2026
214,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Branstine, Carson","Zvonareva, Vera",0,0,2,3,11,35,3,1,3,36,-27,10,15,1,38,21,0,4,31.428571428571427,55.55555555555556,50.0,January 2026
215,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Zvonareva, Vera","Branstine, Carson",1,0,7,0,16,24,12,8,13,63,27,9,14,5,15,25,0,13,66.66666666666667,64.28571428571429,53.84615384615385,January 2026
216,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Shimizu, Ayano","Prozorova, Tatiana",0,0,2,3,22,37,6,3,4,48,-23,5,15,4,30,27,0,3,59.45945945945946,27.77777777777778,66.66666666666666,January 2026
217,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Prozorova, Tatiana","Shimizu, Ayano",1,2,5,4,32,44,13,7,9,71,23,8,12,8,21,41,0,7,72.72727272727273,50.0,71.42857142857143,January 2026
218,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Rokusek, Sarah","Koevermans, Anouk",0,0,1,4,8,23,1,1,3,22,-30,3,14,0,30,11,0,4,34.78260869565217,16.666666666666664,25.0,January 2026
219,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Koevermans, Anouk","Rokusek, Sarah",1,1,7,4,13,16,12,11,8,52,30,9,13,5,11,22,0,11,81.25,52.94117647058824,63.63636363636363,January 2026
220,2026-01-04,United Cup,United Cup,Auger-Aliassime F / Mboko V,TE R / You X,1,3,4,2,22,29,12,4,5,51,15,10,14,8,13,32,0,5,75.86206896551724,62.5,80.0,January 2026
221,2026-01-04,United Cup,United Cup,TE R / You X,Auger-Aliassime F / Mboko V,0,1,0,1,19,26,4,1,7,36,-15,4,15,4,19,23,0,6,73.07692307692308,25.0,0.0,January 2026
222,2026-01-04,United Cup,United Cup,"Cobolli, Flavio","Wawrinka, Stan",1,8,1,1,41,55,19,3,6,102,-1,33,45,17,27,74,1,4,74.54545454545455,71.73913043478261,25.0,January 2026
223,2026-01-04,United Cup,United Cup,"Wawrinka, Stan","Cobolli, Flavio",0,8,0,3,49,61,17,1,5,103,1,27,40,16,28,76,1,0,80.32786885245902,62.7906976744186,,January 2026
224,2026-01-04,United Cup,United Cup,Vavassori A / Errani S,Paul J / Bencic B,0,4,5,2,28,50,11,3,9,71,0,8,15,6,31,36,0,13,56.0,47.05882352941176,38.46153846153847,January 2026
225,2026-01-04,United Cup,United Cup,Paul J / Bencic B,Vavassori A / Errani S,1,2,5,1,33,54,11,2,9,71,0,7,20,6,35,40,0,7,61.111111111111114,33.33333333333333,71.42857142857143,January 2026
226,2026-01-04,"WTA Auckland, New Zealand Women Singles",WTA,"Udvardy, Panna","Bejlek, Sara",0,1,1,1,23,36,6,3,5,48,-7,6,3,5,26,29,0,3,63.888888888888886,150.0,33.33333333333333,January 2026
227,2026-01-04,"WTA Auckland, New Zealand Women Singles",WTA,"Bejlek, Sara","Udvardy, Panna",1,1,3,2,26,32,13,5,7,55,7,3,0,9,19,29,0,9,81.25,150.0,33.33333333333333,January 2026
228,2026-01-04,"WTA Auckland, New Zealand Women Singles",WTA,"Jovic, Iva","Knutson, Gabriela",1,1,5,1,32,46,16,7,11,77,28,15,19,11,19,47,0,6,69.56521739130434,75.0,83.33333333333334,January 2026
229,2026-01-04,"WTA Auckland, New Zealand Women Singles",WTA,"Knutson, Gabriela","Jovic, Iva",0,1,1,4,21,32,7,3,4,49,-28,9,24,6,30,30,0,3,65.625,32.142857142857146,33.33333333333333,January 2026
230,2026-01-04,United Cup,United Cup,"Krejcikova, Barbora","Helgo, Malene",1,8,4,8,31,35,12,4,7,70,13,10,23,8,25,41,0,7,88.57142857142857,32.25806451612903,57.14285714285714,January 2026
231,2026-01-04,United Cup,United Cup,"Helgo, Malene","Krejcikova, Barbora",0,2,2,2,21,33,7,3,6,57,-13,11,26,5,29,32,0,3,63.63636363636363,39.285714285714285,66.66666666666666,January 2026
232,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Vandewinkel, Hanne","Yuan, Yue",0,6,0,4,27,29,7,1,6,49,-14,6,19,7,19,33,0,2,93.10344827586206,26.08695652173913,0.0,January 2026
233,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Yuan, Yue","Vandewinkel, Hanne",1,2,2,2,27,32,12,3,9,63,14,17,26,10,16,44,0,3,84.375,60.71428571428571,66.66666666666666,January 2026
234,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Liang, En-Shuo","Hontama, Mai",1,3,5,3,19,23,12,9,7,59,20,10,15,7,12,29,0,13,82.6086956521739,55.55555555555556,38.46153846153847,January 2026
235,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Hontama, Mai","Liang, En-Shuo",0,1,1,3,20,40,4,2,7,39,-20,7,14,3,30,27,0,1,50.0,41.17647058823529,100.0,January 2026
236,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Sakatsume, Himeno","Stoiana, Mary",1,4,6,1,32,53,13,5,8,73,17,11,19,7,30,43,0,9,60.37735849056604,55.00000000000001,66.66666666666666,January 2026
237,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Stoiana, Mary","Sakatsume, Himeno",0,0,3,2,19,31,7,2,5,56,-17,7,23,4,30,26,0,9,61.29032258064516,28.000000000000004,33.33333333333333,January 2026
238,2026-01-04,"WTA 125K Canberra, Australia Women Singles",WTA 125K,"Zidansek, Tamara","Bulgaru, Miriam Bianca",1,1,5,5,18,23,12,4,9,60,22,13,15,7,12,31,0,5,78.26086956521739,65.0,100.0,January 2026
